Plant Name_ Nom de l'usine,Plant Number_No. de l'usine,Address_Adresse,City_Ville,Province,Postal Code_Code postal,Telephone_Téléphone,Latitude,Longitude,Beef_Boeuf,"Buffalo,Yak_Bison, Yack","Veal, Light Calves_Veaux de boucherie, Veaux légers","Goats, Lamb, Sheep_Chèvres, Agneaux, Moutons","Deer, Elk_Cerfs, Élans ",Pigs_Porcs,"Chicken, Fowl_Poulet, Oiseaux de basse-cour",Turkeys_Dindes,"Ducks, Geese_Canards, Oies",Fancy Poultry_Volaille à chair fine,Rabbits_Lapins,"Emus, Ostrich, Rhea_Émeus, Autruches, Nandous","Alpaca, Llama_Alpaga, Lama",FSMP_ETVA,FP_ETVA avec abattoir,Animal Class_Catégorie d'animaux
Eddie's Meat Products Distribution Inc.,6154,1577 Sedlescomb Drive,Mississauga,ON,L4X 1M4,(905) 614-0764,43.61555,-79.58302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Alzahraa Halal Meat Inc.,6164,865-210 Silver Star Blvd.,Scarborough,ON,M1V 5J9,(416) 953-1523,43.8101,-79.29387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
F. Garcia Meat Product Ltd.,6165,Units 4 & 5 - 2480 Cawthra Road,Mississauga,ON,L5A 2X2,(905) 279-2107,43.5921,-79.59694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Casa Del Chorizo,6168,218 Augusta Avenue,Toronto,ON,M5T 2L6,(416) 593-9904,43.65489,-79.40225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Ho Ho Ho Food Products,6173,52-8 Glen Watford Drive,Scarborough,ON,M1S 2C1,(416) 580-6883,43.78668,-79.27661,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
The Village Kitchen,6174,4476 16Th Avenue,Markham,ON,L3R 0M1,(905) 940-0655,43.87918,-79.31579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Kam Li Food Company Ltd.,6175,229 Broadview Avenue,Toronto,ON,M4M 2G3,(416) 463-0666,43.66221,-79.35103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Pearl River Food Company Ltd.,6176,B15-23 Milliken Blvd,Scarborough,ON,M1V 5H7,(416) 332-1676,43.80445,-79.29426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Sunrise Meat & Sausage Ltd.,6181,7962 Hwy 11,Barwick,ON,P0W 1A0,(807) 487-1777,48.64902,-93.96572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Huzul's Meats & Delicatessen,6185,139 Pearl Street,Brantford,ON,N3T 3P3,(519) 752-7703,43.1475,-80.2726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Uniqpol,6186,21 Middleton Street,Brantford,ON,N3S 7X1,(519) 756-1044,43.15846,-80.22614,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Super Sausage 2003 Ltd.,6190,1151 Stone Church Road East,Hamilton,ON,L8W 2C6,(905) 383-4433,43.19892,-79.83829,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Balaton Meats Ltd.,6195,96 Corstate Avenue,Vaughan,ON,L4K 4X2,(905) 761-1010,43.81769,-79.53539,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
European Meats & Deli,6196,1149 Carrick Street,Thunder Bay,ON,P7B 6M3,(807) 623-6322,48.40918,-89.25087,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Dabrowski's Smoked Meats Ltd.,6197,125 Wilson Avenue,Timmins,ON,P4N 2S8,(705) 268-1955,48.47504,-81.339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Ding Ho Foods Inc.,6202,109 - 70 Silverstar Blvd,Scarborough,ON,M1V 4V9,(416) 321-2818,43.8058,-79.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Glogowski Supreme Sausage,6204,407 Highland Road West,Kitchener,ON,N2M 3C6,(519) 584-7190,43.43716,-80.51156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Happy Meat Market Ltd.,6207,A21-25 Milliken Blvd.,Toronto,ON,M1V 5H8,(416) 596-6676,43.80468,-79.29401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
4D Sausage Kitchen,6214,"429 South Talbot Road, Rr 1",Essex,ON,N8M 2X5,(519) 776-5862,42.18647,-82.86781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
European Sausage House Inc.,6220,6 - 145 Norfinch Drive,Toronto,ON,M3N 1W8,(416) 663-8323,43.76242,-79.52883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Wigle's Gourmet Meat & Deli,6223,30 Renaud Street,Amherstburg,ON,N9V 4B1,(519) 736-0664,42.11065,-83.09654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Good Old Dad Food Products Inc.,6230,185 Industrial Court B,Sault Ste. Marie,ON,P6B 5Z9,(705) 253-7426,46.55096,-84.32411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Uncle Jim's Meat Market,6232,"4109 Stafford Third Line, Rr 4",Pembroke,ON,K8A 6W5,(613) 732-3952,45.77183,-77.12255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Ullrich's on Main,6233,214 Pembroke Street West,Pembroke,ON,K8A 5N2,(613) 585-1955,45.82461,-77.11774,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Mueller Sausages,6241,159 Balm Beach Road East,Perkinsfield,ON,L0L 2J0,(705) 527-7263,44.7141,-79.9542,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Country Meats,6242,3666 Hampshire Mills Line,Severn,,L3V 0Y5,(705) 326-3049,44.67067,-79.42999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Kingsway Meat Products Inc. (2),6252,6 & 7-2404 Haines Road,Mississauga,ON,L4Y 4B8,(416) 762-5365,43.59339,-79.59138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Florence Meat Supplies Ltd.,6254,2136 Speers Road,Oakville,ON,L6L 2X8,(905) 842-2066,43.41505,-79.72058,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Stemmler Meats & Cheese Heidelberg Inc,6259,3031 Lobsinger Line,Heidelberg,ON,N0B 2M1,(519) 699-4590,43.52078,-80.62008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Enos Frey,6260,6384 Wellington Road 12,Wallenstein,ON,N0B 2G0,(519) 698-2625,43.62649,-80.69347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
A.F. Weber Summer Sausage,6261,"7349 Fourth Line, Rr 2",Wallenstein,ON,N0B 2S0,(519) 669-4030,43.67685,-80.69502,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Finest Sausage & Meat Ltd.,6262,268 Trillium Drive,Kitchener,ON,N2E 1X2,(519) 748-9003,43.40292,-80.46222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Earlidale Inc,6263,"2065 Floradale Road, Rr 1",Elmira,ON,N3B 2Z1,(519) 669-2300,43.62694,-80.58144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Brubacher Meats Inc.,6264,"6020 Line 86, Rr 1 West Montrose",Elmira,ON,N0B 2V0,(519) 669-8965,43.58093,-80.42235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Atwood Heritage Processing Inc.,6265,"6687 Line 71, Rr 2",Atwood,ON,N0G 1B0,(519) 356-8870,43.66715,-81.10459,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Rideau Trading Inc.,6266,21-38 Thornmount Drive,Scarborough,ON,M1B 5P2,(416) 303-5505,43.80979,-79.19736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Homestyle Meats Inc,6267,"7905 Road 116, Rr 1",Wallenstein,ON,N0B 2S0,(519) 698-1096,43.63249,-80.76674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Silver Maple Farms Inc,6268,1811 Hopewell Creek Road,Breslau,ON,N0B 1M0,(519) 648-3373,43.4946,-80.43704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Agram Meats,6270,10676 Trafalgar Road,Georgetown,ON,L7G 4S5,(905) 877-6082,43.61909,-79.91417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Sullivan's Butcher Shop,6271,641 Berford Street,Wiarton,ON,N0H 2T0,(519) 534-3074,44.74455,-81.14076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Royal Crown Meats Limited,6272,133 Milvan Drive,Weston,ON,M9L 1Z8,(416) 749-2228,43.75807,-79.56431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Maltese Grocery Ltd.,6273,301 Pearl Street,Thunder Bay,ON,P7B 1E7,(807) 344-5911,48.43482,-89.22661,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
North Country Premium Sausage Company,6274,319 Euclid Avenue,Thunder Bay,ON,P7E 6G6,(807) 475-3665,48.37993,-89.29138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Roesch Meats,6279,"10910 Northwood Line, Rr 2",Kent Bridge,ON,N0P 1V0,(519) 351-7711,42.47071,-82.07737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
D & J Sausage Factory,6283,165 Hachborn Road,Brantford,ON,N3S 7W7,(519) 573-3045,43.15044,-80.2198,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Roos Meat Products Ltd.,6286,203464 Keswick Road,Brownsville,ON,N0L 1C0,(519) 877-0557,42.88046,-80.82246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
"Tim's Meat, Deli & Grocery",6287,300 Empress Avenue South,Thunder Bay,ON,P7B 4P2,(807) 344-0056,48.44108,-89.24621,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Pingue Prosciutto or Niagara Prosciutto,6290,2 And 3-6893 Oakwood Drive,Niagara Falls,ON,L2G 0J7,(905) 356-8118,43.07545,-79.11794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Kam Fai Meat Co. Ltd.,6291,23 Milliken Blvd.,Toronto,ON,M1V 5H7,(416) 291-4388,43.80429,-79.29452,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Gardena Food Corporation,6303,"14, 15, 16-3251 Kennedy Road",Scarborough,ON,M1V 2J9,(416) 609-8992,43.81753,-79.30267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Tarini Bros Meats Inc.,6311,1055 Lorne Street,Sudbury,ON,P3C 4S5,(705) 673-6167,46.47,-81.03001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Bangkok Meat Balls Food Co. Ltd.,6318,A-11 - 25 Miliken Blvd,Scarborough,ON,M1V 5H8,(416) 299-0055,43.80457,-79.2945,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Bruno's Signature,6319,375 Kingston Road,Pickering,ON,L1V 1A3,(905) 509-3223,43.80922,-79.12834,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Sapori Italiani,6320,120 Carlauren Rd 2,Woodbridge,ON,L4L 8E5,(905) 264-1786,43.7997,-79.54528,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
The Poultry Place Inc.,6321,"1010 Three Bridges Rd., Rr 1",St. Jacobs,ON,N0B 2N0,(519) 664-3090,43.51784,-80.57068,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
King's Meat Wholesale Co.,6322,30-2691 Markham Road,Scarborough,ON,M1X 1L4,(416) 291-4338,43.81999,-79.24295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Bruni's Fine Foods,6325,328 Wellington Street West,Sault Ste. Marie,ON,P6A 1J1,(705) 256-7367,46.52597,-84.3468,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
ODRA Deli & Wholesale Meat Ltd.,6326,19-2395 Cawthra Road,Mississauga,ON,L5A 2W8,(905) 896-3666,43.59164,-79.5921,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Meldrum Meat Packers,6329,7 - 2375 Tedlo Street,Mississauga,ON,L5A 3W7,(905) 566-9197,43.5872,-79.5968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Milliken Meat Products Limited,6336,17-7750 Birchmount Road,Markham,ON,L3R 0B4,(905) 415-0060,43.83703,-79.32051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Maple Meat Trading Ltd.,6340,33-120 Dynamic Drive,Scarborough,ON,M1V 5C8,(416) 300-3833,43.82666,-79.25342,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Lusitania Meats,6342,13-1244 Speers Road,Oakville,ON,L6L 2X4,(416) 578-8466,43.42587,-79.70865,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
The Commissary,6353,618 Christie Street,Thunder Bay,ON,P7C 2P9,(807) 624-9190,48.39235,-89.23023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Jo & John Meat Produce and Delicatessen Ltd.,6355,2001-A Wharton Way,Mississauga,ON,L4X 2B2,(905) 848-5194,43.61906,-79.57117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Markham Quality Meats Ltd.,6356,3-290 Yorktech Drive,Markham,ON,L6G 1A6,(905) 948-8947,43.84697,-79.34856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Giesbrecht Sausages,6358,"5417 Queen'S Line, Rr 1",Tilbury,ON,N0P 2L0,(519) 352-9610,42.30817,-82.32246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Babo Meat Inc.,6377,"40 Nugget Avenue, Unit 9 & 10",Scarborough,ON,M1S 3A8,(416) 298-7890,43.79474,-79.25094,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Unique Wonton,6380,16B-23 Milliken Boulevard,Markham,ON,M1V 5H7,(416) 297-0688,43.80419,-79.29467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Winfield Canada Trading,6382,C3-21 Milliken Boulevard,Scarborough,ON,M1V 5H7,(416) 335-8802,43.80527,-79.29523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
T-One Trading Ltd.,6383,20-38 Thornmount Drive,Scarborough,ON,M1B 5P2,(416) 281-6621,43.80668,-79.19455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Superior Foods,6384,1090 Lithium Drive,Thunder Bay,ON,P7B 6G3,(807) 346-8388,48.42025,-89.2606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Almarwa Sunrise Meat,6388,49+51 Six Point Road,Toronto,ON,M8Z 2X3,(416) 819-0270,43.63555,-79.52589,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
North Star Foods,6396,14-1110 Birchmount Road,Scarborough,ON,M1K 5G7,(416) 569-9289,43.72,-79.274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Oakville's Finest Butchery Inc.,6413,10-1029 Speers Road,Oakville,ON,L6L 2X5,(289) 996-4770,43.4321,-79.70285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
J-Mar Meats Inc.,6421,"391064 Grey Rd 109, Rr 3",Mount Forest,ON,N0G 2L0,(519) 323-5627,43.99921,-80.7505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Allegro Meat Ltd.,6427,25-400 Creditstone Road,Vaughan,ON,L4K 3Z3,(905) 482-2910,43.79912,-79.51922,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Rexdale Food Specialties Ltd.,6431,"539 Jevlan Drive, Suite 201",Woodbridge,ON,L4L 8W1,(905) 850-0200,43.80701,-79.54856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Toscana Meat Distributors Vaughan Inc.,6432,"4300 Steeles Avenue West, Unit 11",Woodbridge,ON,L4L 4C2,(905) 851-0847,43.76741,-79.56063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
United Meat Products,6433,2414 Major Mackenzie Drive,Maple,ON,L6A 3Y7,(905) 879-8325,43.85413,-79.51615,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Blue Jay Wholesale Ltd.,6434,Unit B - 392 Deerhurst Dr,Brampton,ON,L6T 5H9,(905) 676-8388,43.95722,-79.81083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
 Naples Pizza Limited,6437,1493 Rooney Street,Windsor,ON,N9B 1K9,(519) 252-3492,42.30581,-83.05185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Nosso Talho,6440,1048 Bloor Street West,Toronto,ON,M6H 1M3,(416) 531-7462,43.66057,-79.43223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Sultan of Samosas Inc.,6441,1-251 Bartley Drive,Toronto,ON,M4A 2N7,(416) 644-1412,43.71736,-79.31708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Tai Sun Food Co. Ltd.,6444,10-160 East Beaver Creek,Richmond Hill,ON,L4B 3L4,(416) 418-6006,43.84903,-79.37684,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
N & H Food Co. Ltd.,6447,2-125 Union Street,Toronto,ON,M6N 3N4,(416) 653-0468,43.67793,-79.46757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Wa Jee Food Package,6452,"A13, 25 Milliken Blvd",Scarborough,ON,M1V 5H8,(416) 293-7239,43.80464,-79.29429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Chialee Mfg. Co. Ltd.,6455,B19-23 Milliken Boulevard,Scarborough,ON,M1V 5H7,(416) 754-0985,43.80442,-79.29413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Quality Meats,6456,904251 Hanbury Road,New Liskeard,ON,P0J 1P0,(705) 647-8546,47.60175,-79.70154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
A. Dong Foods Co,6461,31-2300 Finch Avenue West,Toronto,ON,M9M 2Y3,(416) 401-8830,43.7529,-79.54094,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Aliments Rinag Foods Inc.,6466,88 Jamie Avenue,Nepean,ON,K2E 6T6,(613) 727-0702,45.3365,-75.7156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Quality A Meats Inc.,6469,1 And 2-16 Strathearn Avenue,Brampton,ON,L6T 4P1,(289) 948-0081,43.6946,-79.69728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Brothers Quality Meats Ltd.,6478,831 Norwest Road,Kingston,ON,K7P 2N3,(613) 384-1399,44.25735,-76.57442,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
The Food Plus Company Inc.,6485,237-1885 Clements Road,Pickering,ON,L1W 3V4,(905) 427-4202,43.82564,-79.05591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Eat-Sum-More Inc.,6489,6-7700 Bathurst Street,Thornhill,ON,L4J 7Y3,(905) 881-1368,43.80988,-79.45268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Palma Pasta Corporation,6494,3475 Semenyk Court,Mississauga,ON,L5C 4P9,(905) 896-9000,43.56868,-79.65335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
The Barriefield Meat Market,6496,4-760 Hwy 15,Kingston,ON,K7K 5H6,(613) 547-2223,44.25256,-76.46124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Noto Bros. Wholesale Meats Ltd.,6498,"16, 120 Whitmore Road",Woodbridge,ON,L4L 6A4,(905) 265-9902,43.78527,-79.55578,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
