establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,type,activities,dbas,district,circuit,size,latitude,longitude,county,fips_code,meat_exemption_custom_slaughter,poultry_exemption_custom_slaughter,slaughter,meat_slaughter,beef_cow_slaughter,steer_slaughter,heifer_slaughter,bull_stag_slaughter,dairy_cow_slaughter,heavy_calf_slaughter,bob_veal_slaughter,formula_fed_veal_slaughter,non_formula_fed_veal_slaughter,market_swine_slaughter,sow_slaughter,roaster_swine_slaughter,boar_stag_swine_slaughter,stag_swine_slaughter,feral_swine_slaughter,goat_slaughter,young_goat_slaughter,adult_goat_slaughter,sheep_slaughter,lamb_slaughter,deer_reindeer_slaughter,antelope_slaughter,elk_slaughter,bison_slaughter,buffalo_slaughter,water_buffalo_slaughter,cattalo_slaughter,yak_slaughter,other_voluntary_livestock_slaughter,rabbit_slaughter,poultry_slaughter,young_chicken_slaughter,light_fowl_slaughter,heavy_fowl_slaughter,capon_slaughter,young_turkey_slaughter,young_breeder_turkey_slaughter,old_breeder_turkey_slaughter,fryer_roaster_turkey_slaughter,duck_slaughter,goose_slaughter,pheasant_slaughter,quail_slaughter,guinea_slaughter,ostrich_slaughter,emu_slaughter,rhea_slaughter,squab_slaughter,other_voluntary_poultry_slaughter,slaughter_or_processing_only,slaughter_only_class,slaughter_only_species,meat_slaughter_only_species,poultry_slaughter_only_species,slaughter_volume_category,processing_volume_category,beef_processing,pork_processing,antelope_processing,bison_processing,buffalo_processing,deer_processing,elk_processing,goat_processing,other_voluntary_livestock_processing,rabbit_processing,reindeer_processing,sheep_processing,yak_processing,chicken_processing,duck_processing,goose_processing,pigeon_processing,ratite_processing,turkey_processing,exotic_poultry_processing,other_voluntary_poultry_processing
8656038,8656038,PRODUCCION PESQUERA Y ACUICOLA EL PESCADOR,,CALLE Ninguno 0 SN,LAS PORFIAS,Tabasco,,,2019-11,Aquaculture Farm,Piscicultura en agua dulce,PRODUCCION PESQUERA Y ACUICOLA EL PESCADOR SC DE RL DE CV,,,,18.36395462,-92.64511144,Centla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11805079,11805079,REABOV,,CALLE CHASCHIN 0 SN,UNIDAD Y GRATITUD,Tabasco,86904,9341057277,2025-04,Farm / Breeder,Servicios relacionados con la cría y explotación de animales,,,,,17.46086439,-91.42657558,Tenosique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6181742,6181742,SC ACUACULTORES DE SANCHEZ MAGALLANES,,CALLE IGNACIO GUTIERREZ 0 SN,CORONEL ANDRES SANCHEZ MAGALLANES,Tabasco,,,2010-07,Aquaculture Farm,Otra acuicultura,SC ACUACULTORES DE SANCHEZ MAGALLANES SC DE RL DE CV,,,,18.29157393,-93.86768327,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845711,11845711,SCP LEON MARINO 2,,CALLE Ninguno 0 SN Int. 0,LA YUQUERA BENITO JUAREZ,Tabasco,,9934961325,2025-05,Aquaculture Farm,Piscicultura en agua dulce,SCP LEON MARINO 2 SC DE RL DE CV,,,,18.64163945,-92.47176748,Centla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845696,11845696,SOC COOP PUNTA DEL MONTE,,CALLE Ninguno 6,REFORMA 2DA SECCION,Tabasco,,,2025-05,Aquaculture Farm,Piscicultura en agua dulce,DAMIAN OLAN GARCIA SC DE RL DE CV,,,,18.33447836,-93.0488365,Jalpa de Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845689,11845689,SOCIEDAD COOPERARTIVA EL CORAL,,CALLE Ignacio Gutiérrez 1 SN,SANCHEZ MAGALLANES,Tabasco,,,2025-05,Aquaculture Farm,Otra acuicultura,FELIPE CANDELERO OSORIO SC DE RL DE CV,,,,18.29153128,-93.8676563,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11844967,11844967,SOCIEDAD COOPERATIVA ACUICOLA EL CEDRO,,CALLE Ninguno KM 3,SAN JOSE DE SIMON SARLAT,Tabasco,,9381846299,2025-05,Aquaculture Farm,Piscicultura en agua dulce,SOCIEDAD COOPERATIVA ACUICOLA EL CEDRO SC DE RL DE CV,,,,18.36393166,-92.64511079,Centla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845697,11845697,SOCIEDAD COOPERATIVA ACUICULTURA Y TURISMO EL CHENAQUE,,AVENIDA Dos Bocas 20,NUEVO TORNI LARGO,Tabasco,,9331318367,2025-05,Aquaculture Farm,Piscicultura en agua salada,SOCIEDAD COOPERATIVA ACUICULTURA Y TURISMO EL CHENAQUE SC DE RL DE CV,,,,18.42913672,-93.16629208,Paraíso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8147965,8147965,SOCIEDAD COOPERATIVA DE PRODUCCION ACUICOLA Y PESQUERO POTRERILLO,,CALLE Ninguno 0 SN,POTRERILLO,Tabasco,,,2019-11,Aquaculture Farm,Piscicultura en agua dulce,COOPERATIVA DE PRODUCCION ACUICOLA Y PESQUERO POTRERILLO SC DE RL DE CV,,,,18.36396022,-92.64513185,Centla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3990305,3990305,SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA LA PERLA DE MAGALLANES,,CALLE BALA PERDIDA 2,CORONEL ANDRES SANCHEZ MAGALLANES,Tabasco,,,2014-12,Aquaculture Farm,Otra acuicultura,SOCIEDAD COOPERATIVA DE PRODUCCION PESQUERA LA PERLA DE MAGALLANES SC DE RL DE CV,,,,18.29025004,-93.87125316,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6179864,6179864,SOCIEDAD COOPERATIVA LAS BRISAS DE CARDENAS,,CALLE POBLADO C-10-AZUCENA-PAJONAL 0 SN,AZUCENA 3RA SECCION EL TRIUNFO,Tabasco,,9373693723,2014-12,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,SOCIEDAD COOPERATIVA LAS BRISAS DE CARDENAS SC DE RL DE CV,,,,18.280487,-93.68452396,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11844688,11844688,SOCIEDAD COOPERATIVA MAR DE TIBERIAS,,CARRETERA ZAPOTAL 2DA SECC 0 SN,RANCHERIA ZAPOTAL 2A SECC,Tabasco,,9331663829,2025-05,Aquaculture Farm,Piscicultura en agua dulce,BERTINO GONZALEZ OLIVER SC DE RL DE CV,,,,18.30867976,-93.25607263,Comalcalco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845678,11845678,SOCIEDAD COOPERATIVA PISCICULTURA EN AGUA DULCE ANGEL ALBINO CORZO,,CALLE Ninguno 0 SN,FRANCISCI J SANTA MARIA,Tabasco,86442,,2025-05,Aquaculture Farm,Piscicultura en agua dulce,SOCIEDAD COOPERATIVA ANGEL ALBINO CORZO SA DE CV,,,,17.60504416,-93.52264901,Huimanguillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11518684,11518684,SU VIVIENDA,,PRIVADA PRIMERA DE EMILIANO ZAPATA 0 SN,ANDRES CORONEL SANCHEZ MAGALLANES,Tabasco,86460,,2024-11,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,,,,,18.29069489,-93.86795315,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6179689,6179689,TILAPIA AZUL ACUACULTURA,,CALLE VENUSTIANO CARRANZA 0 SN,LEONA VICARIO,Tabasco,,9343431947,2014-12,Aquaculture Farm,Piscicultura en agua dulce,JOSE BERNAT OCAMPO S DE RL,,,,17.69133371,-91.54422805,Balancán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8656033,8656033,UMPROMIN,,CARRETERA CARRETERA PRINCIPAL EL MINGO 0 SN,EL MINGO,Tabasco,,,2019-11,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,UMPROMIN SC DE RL DE CV,,,,18.34844089,-93.54509388,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9870530,9870530,VENTA DE ALEBINES GRANJA EL SUEÑO,,CARRETERA NINGUNO 0 SN,ARROYO EL TRIUNFO 2DA. SECCION,Tabasco,,9341281914,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.70425656,-91.0397658,Balancán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845058,11845058,VENTA DE PESCADO DE VIVERO ALEVINES,,CALLE Ninguno 2,ULTIMO ESFUERZO,Tabasco,,9343484282,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.75545999,-91.26523529,Balancán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9247840,9247840,VENTA DE PESCADO SIN NOMBRE,,CARRETERA HUAPACAL 1ERA 0 SN,HUAPACAL 1ERA,Tabasco,,9141335616,2020-04,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.05172919,-93.15615401,Cunduacán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845654,11845654,VENTA Y CRIA DE PESCADO EL ROBLAR,,CARRETERA Ninguno 0 SN,TENOSIQUE 1RA SECCION EL MOOL,Tabasco,,9971350484,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.50027388,-91.42473718,Tenosique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9284715,9284715,VENTA Y CRIA DE PESCADO SIN NOMBRE,,CALLE MARCOS SOSA GOMEZ 0 SN,CALZADA 1RA SECCION,Tabasco,86500,,2020-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.00486145,-93.36123311,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11323895,11323895,VIVERO,,CALLE 3 0 SN,LIC JOSE MARIA PINO SUAREZ,Tabasco,86500,,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.06569164,-93.6281789,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845686,11845686,VIVERO DE MOJARRA,,CALLE Ninguno 0 SN,AZUCENA SEXTA,Tabasco,,,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.23728833,-93.59782194,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845682,11845682,VIVERO DE MOJARRA EL ANCLA,,CALLE Ninguno 0 SN,ISLAS ENCANTADAS REYES HEROLES,Tabasco,,,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.18716167,-93.71892,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845683,11845683,VIVERO DE MOJARRA LOS 3 ZAPOT,,CALLE Ninguno 0 SN,ISLAS ENCANTADAS REYES HEROLES,Tabasco,,,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.18716167,-93.71892,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845695,11845695,VIVERO DE MOJARRA TILAPIA CHILTEPEC,,OTRO(ESPECIFIQUE) Río 0 SN Int. 0 SN,CHILTEPEC PUERTO,Tabasco,,9334088297,2025-05,Aquaculture Farm,Piscicultura en agua salada,,,,,18.431524,-93.08203479,Paraíso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11846004,11846004,VIVERO DE MOJARRA TILAPIA SIN NOMBRE,,OTRO(ESPECIFIQUE) NINGUNO 0 SN,AZUCENA 2DA SECCION,Tabasco,,,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.26433966,-93.64435773,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845059,11845059,VIVERO DE MOJARRAS,,CALLE Ninguno 3,BARRA DE TUPILCO,Tabasco,,,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.42377278,-93.44172056,Paraíso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10185386,10185386,VIVERO DE MOJARRAS CARPAS O TILAPIAS SIN NOMBRE,,CARRETERA LA CUCHILLA-EL AGUILA 0 SN,REFORMA PROVINCIA,Tabasco,,,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.75016918,-91.26321867,Balancán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845999,11845999,VIVERO DE MOJARRAS EL ARBOLITO,,PRIVADA PRIMERA CERRADA DE EL ARBOLITO 0 SN,OCUILTZAPOTLAN,Tabasco,,9931463114,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.12412979,-92.86256882,Centro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845687,11845687,VIVERO DE MOJARRAS EL ARRECIFE,,CALLE Ninguno 0 SN,AZUCENA 6TA,Tabasco,,9371020176,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.23728833,-93.59782194,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845691,11845691,VIVERO DE MOJARRAS EL MANATINERO,,CALLE Ninguno 0 SN,EL ALACRAN MANATINERO,Tabasco,,,2025-05,Aquaculture Farm,Piscicultura en agua salada,,,,,18.18632821,-93.74691185,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845092,11845092,VIVERO DE MOJARRAS LA ESPERANZA,,CARRETERA PRINCIPAL 0 DOMICILIO CONOCIDO,NUEVA ESPERANZA,Tabasco,,,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.16416082,-93.67822864,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11322367,11322367,VIVERO DE MOJARRAS LAS PALMITAS,,CALLE NINGUNO 0 SN,GENERAL LAZARO CARDENAS DEL RIO,Tabasco,,,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.17999011,-93.57387963,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845690,11845690,VIVERO DE MOJARRAS SIN NOMBRE,,CALLE Ninguno 0 SN,EL ALACRAN,Tabasco,,,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.18633815,-93.74691582,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9955340,9955340,VIVERO DE PECES LA TILAPIA,,CALLE MIGUEL HIDALGO SN,TECOLUTILLA,Tabasco,86640,,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.28125968,-93.32801565,Comalcalco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10959348,10959348,VIVERO DE PECES LO LEONES,,CALLE NINGUNO 0 SN,POBLADO C 28 GENERAL GREGORIO MENDEZ MAGAÑA,Tabasco,,,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.02228007,-93.50346088,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9834074,9834074,VIVERO DE PECES SIN NOMBRE,,CALLE ARAGONITA 0 SN,PIEDRAL,Tabasco,,9932835907,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.74135786,-91.79465341,Emiliano Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9846085,9846085,VIVERO DE PESCADO CRIA Y ENGORDA DE TILAPIA HILDA,,CALLE IGNACIO ALLENDE 0 SN,LA CUCHILLA,Tabasco,,9341109946,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.81861627,-91.25038368,Balancán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11549670,11549670,VIVERO DE PESCADO EL OASIS,,CERRADA 2 DE ABRIL 0 SN,BUENA VISTA,Tabasco,,9341051093,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.73287588,-91.76004874,Emiliano Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11458918,11458918,VIVERO DE PESCADO FABI,,CARRETERA FRANCISCO TRUJILLO GARCIA 0 SN Int. 0,RANCHERIA FRANCISCO TRUJILLO GURRIA,Tabasco,,,2024-11,Aquaculture Farm,Piscicultura en agua salada,,,,,18.22329062,-93.19524947,Comalcalco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9699880,9699880,VIVERO DE PESCADO SIN NOMBRE,,CALLE C 5 0 SN,POBLADO C16 GENERAL EMILIANO ZAPATO,Tabasco,,,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.11154471,-93.50084216,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9957394,9957394,VIVERO DE PESCADOS,,CALLE MANUEL LERDO DE TEJADA 0 SN,MANUEL ANDRADE DIAZ,Tabasco,,,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.67641541,-93.4883462,Huimanguillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845656,11845656,VIVERO DE PESCADOS LA PASADITA,,CALLE Ninguno 0 SN,MIGUEL HIDALGO SACOLAS,Tabasco,86967,6632007453,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.64950962,-91.10982855,Balancán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396330,11396330,VIVERO DE PEZ 13 DE JULIO,,CALLE NINGUNO 0 SN,13 DE JULIO,Tabasco,,9171363662,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.67413766,-93.4703157,Huimanguillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845704,11845704,VIVERO EL MOTE,,CALLE Ninguno 0 SN,HUACAPA Y AMESTOY,Tabasco,,9141246893,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.04881036,-93.20554782,Cunduacán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10031431,10031431,VIVERO LA ESPERANZA,,CALLE NINGUNO 0 SN,CARLOS GREEN,Tabasco,,,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.23299246,-93.44001356,Comalcalco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845675,11845675,VIVERO LA PERA,,CALLE 3 107,POC C 40,Tabasco,,,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.92944286,-93.50673957,Huimanguillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845056,11845056,VIVERO LA TENGUAYACA,,CALLE Ninguno 1,ARROYO POLO SEGUNDA SE3CCION,Tabasco,,9131103323,2025-05,Aquaculture Farm,Piscicultura en agua salada,,,,,18.51208947,-92.64833777,Centla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845676,11845676,VIVERO LOS GARCIA,,CALLE 3 20 SN,POBLADO C40,Tabasco,,,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.92951537,-93.50809868,Huimanguillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845703,11845703,VIVERO OTOT IBAM,,CERRADA Ninguno 0 SN Int. 0,ZAPOTAL 2DA SECC,Tabasco,,9931907217,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.31041385,-93.25719476,Comalcalco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9545042,9545042,VIVERO PRADOS DE CHONTALPA,,CALLE NINGUNO 0 SN,PRADOS DE CHONTALPA,Tabasco,,9171006404,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.67241062,-93.47604626,Huimanguillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11326320,11326320,VIVERO ROSARIO,,CALLE CIRCUNVALACION SUR 0 SN,CENTRO,Tabasco,,9932872742,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.82909917,-92.52802651,Macuspana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3990621,3990621,VIVERO SIN NOMBRE,,CALLE 11 256,POBLADO C-16 GENERAL EMILIANO Z,Tabasco,,9373743663,2014-12,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.1153772,-93.49640503,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845677,11845677,VIVERO SIN NOMBRE,,CALLE Ninguno 101,POB C 40,Tabasco,,,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.92699987,-93.5032353,Huimanguillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9276596,9276596,VIVERO SIN NOMBRE,,CERRADA GUAYACAN 0 SN,EL TORITO,Tabasco,,9171121840,2020-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.82754642,-93.38516996,Huimanguillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11675040,11675040,VIVERO SIN NOMBRE,,CALLE 8 0 SN,IIC JOSE MARIA PINO SUAREZ,Tabasco,86500,,2024-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.07048352,-93.62946786,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845674,11845674,VIVERO SIN NOMBRE,,CALLE Ninguno 0 SN Int. 0 SN,POB C16,Tabasco,,,2025-05,Aquaculture Farm,Piscicultura en agua dulce,,,,,18.11397576,-93.49389239,Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9305741,9305741,VIVEROS LOS TRES GARCIA,,PRIVADA CALLEJON SAN JOSE 8,CARRIZAL,Tabasco,86108,,2020-11,Aquaculture Farm,Piscicultura en agua dulce,,,,,17.99435215,-92.96779334,Centro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8203497,8203497,7 ADELANTE AGRICULTORES,,CALLE Sebastián Lerdo de Tejada 23 SN,ZONA CENTRO,Tamaulipas,89670,,2019-11,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,7 ADELANTE AGRICULTORES S DE SS,,,,22.91579428,-98.07724558,Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
