"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"4230118","30193237213000023001020464S3","RESISTENCIAS SAN MARINO","RESISTENCIAS SAN MARINO SA DE CV","541380","Laboratorios de pruebas","0 a 5 personas","CALLE","LORENZO AZUA TORRES","OTRO(ESPECIFIQUE)","NINGUNO","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","270",,,,,,"CIUDAD INDUSTRIAL","FERNANDO LOPEZ ARIAS",,,,"91820","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","1470","001",,"PESCAMILLA@SANMARINO-JOMAR.COM.MX","WWW.SANMARINO-JOMAR.COM.MX","Fijo","19.21205937","-96.16995034","2012-06"
"7298535","30044541380000021000000000U0","SERVICIO DE LIMPIEZA A EQUIPOS INDUSTRIALES GOMEZ Y ASOCIADOS",,"541380","Laboratorios de pruebas","0 a 5 personas","AVENIDA","AVENIDA DEL FERROCARRIL","CALLE","HIDALGO","AVENIDA","CIPRES","AVENIDA","POMARROSAS","0","SN",,,,,"COLONIA","SANTA CECILIA",,,,"94543","30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0523","006",,,,"Fijo","18.90078804","-96.97712137","2019-11"
"11613156","30039541380000143000000000S2","SGS DE MEXICO","SGS DE MEXICO SA DE CV","541380","Laboratorios de pruebas","11 a 30 personas","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","CALLE","NINGUNO","0","SN",,,,,"LOCALIDAD","ALLENDE",,,,"96380","30","VERACRUZ DE IGNACIO DE LA LLAVE","039","Coatzacoalcos","0021","Allende","1201","028","9211139258","OGC.MEXICO@SGS.COM","WWW.SGS.COM","Fijo","18.11339875","-94.40819946","2024-11"
"6882874","30039541690000085011002566S7","SGS DE MEXICO","SGS DE MEXICO SA DE CV","541380","Laboratorios de pruebas","11 a 30 personas","CARRETERA","CARRETERA COATZACOALCOS A VILLAHERMOSA","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,,,"ZONA INDUSTRIAL","PAJARITOS","ZONA INDUSTRIAL","COMPLEJO PETROQUIMICO PAJARITOS","1","96500","30","VERACRUZ DE IGNACIO DE LA LLAVE","039","Coatzacoalcos","0021","Allende","1201","028",,"JANET.PEREZ@SGS.COM","WWW.SGS.COM","Fijo","18.11730192","-94.41520062","2024-05"
"6412143","30193541690000193010002566S4","SGS DE MEXICO","SGS DE MEXICO SA DE CV","541380","Laboratorios de pruebas","11 a 30 personas","AVENIDA","PINO SUAREZ","CALLE","ARIZMENDI","CALLE","J P SILVA","AVENIDA","REVILLAGIGEDO","469",,,,,,"COLONIA","FORMANDO HOGAR",,,,"91897","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0129","042",,"JANET.PEREZ@SGS.COM","WWW.SGS.COM","Fijo","19.20559522","-96.15529867","2024-05"
"11032467","30118811312000451000000000U7","SIIMAR LABORATORIO DE INSPECCION",,"541380","Laboratorios de pruebas","0 a 5 personas","AVENIDA","COLON ORIENTE","CALLE","NORTE 10","CALLE","NORTE 8","AVENIDA","ORIENTE 3","422",,,,,,"COLONIA","CENTRO",,,,"94300","30","VERACRUZ DE IGNACIO DE LA LLAVE","118","Orizaba","0001","Orizaba","0143","004",,,"PROYECTOS.INGENERIASIIMAR.COM.MX","Fijo","18.84959056","-97.10162889","2024-11"
"11132248","30048541380000031000000000U0","SM SERVICIOS RADIO GRAFICO E INDUSTRIALES","SM SERVICIOS RADIO GRAFICO E INDUSTRIALES SA DE CV","541380","Laboratorios de pruebas","0 a 5 personas","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","IGNACIO ZARAGOZA","BOULEVARD","INSTITUTO TECNOLOGICO","CALLE","ADOLFO LOPEZ MATEOS","5",,,,,,"COLONIA","GUSTAVO DIAZ ORDAZ",,,,"96344","30","VERACRUZ DE IGNACIO DE LA LLAVE","048","Cosoleacaque","0073","Minatitlán","065A","001",,"SMSERVICIOSRADIOGRAFICOS@HOTMAIL.COM",,"Fijo","18.0092679","-94.55260298","2024-11"
"9832390","30145541380000021000000000U5","SUPERVISION DE CONSTRUCCION DE VERACRUZ","SUPERVISION DE CONSTRUCCION DE VERACRUZ SA DE CV","541380","Laboratorios de pruebas","0 a 5 personas","CALLE","ARAUCARIAS","CALLE","PORFIRIO DIAZ","CALLE","SAUCE","CALLE","PORFIRIO DIAZ","0","SN",,,,,"COLONIA","LEALTAD",,,,"96010","30","VERACRUZ DE IGNACIO DE LA LLAVE","145","Soconusco","0025","Colonia Lealtad","0117","017",,,,"Fijo","17.96351141","-94.90546269","2024-11"
"10030529","30193541380000192000000000S4","TALLER INDEGSA","INDEGSA SA DE CV","541380","Laboratorios de pruebas","6 a 10 personas","AVENIDA","UNO","CALLE","DOS","CALLE","UNO","AVENIDA","CUATRO","0","SN",,,,,"COLONIA","VALENTE DIAZ",,,,"91697","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0087","Valente Díaz","0754","031",,,,"Fijo","19.16609465","-96.22033989","2024-11"
"4405098","30118621511000352010000000U4","TECNIAZUCAR LABORATORIOS","TECNIAZUCAR LABORATORIOS SA DE CV","541380","Laboratorios de pruebas","11 a 30 personas","CALLE","SUR 5","AVENIDA","ORIENTE 4","AVENIDA","ORIENTE 2","CALLE","SUR 7","116",,,,"0",,"COLONIA","CENTRO",,,,"94300","30","VERACRUZ DE IGNACIO DE LA LLAVE","118","Orizaba","0001","Orizaba","0143","037",,"TECNIA01@PRODIGY.NET.MX",,"Fijo","18.84800417","-97.10320314","2010-07"
"6463314","30193541380000091000000000U8","TUBOSCOPE","NOV ENERGY MEXICO ","541380","Laboratorios de pruebas","0 a 5 personas","AVENIDA","ARRAYANES","CALLE","COCOTEROS","AVENIDA","LAS TORRES","OTRO(ESPECIFIQUE)",,,"SN",,,"0",,"CIUDAD INDUSTRIAL","BRUNO PAGLIAI",,,,"91697","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0087","Valente Díaz","0824","029",,,,"Fijo","19.16546167","-96.23131838","2014-12"
"8056940","30175621512000011000000000S4","UNIDAD DE BIOENSAYOS DE LA COORDINACION DE ENFERMEDADES TRANSMITIDAS POR VECTOR DE LA JURISDICCION SANITARIA 3",,"541380","Laboratorios de pruebas","0 a 5 personas","CALLE","NINGUNO","CALLE","ADOLFO LOPEZ MATEOS","AVENIDA","5 DE MAYO","AVENIDA","5 DE MAYO","0","SN",,,,,"COLONIA","ZACATE COLORADO",,,,"92917","30","VERACRUZ DE IGNACIO DE LA LLAVE","175","Tihuatlán","0015","Zacate Colorado","0296","033",,,,"Fijo","20.49791881","-97.52456811","2019-11"
"6413721","31050311611000046000000000U9","ABASTOS DE MERIDA","ABASTOS DE MERIDA ","311611","Matanza de ganado, aves y otros animales comestibles","101 a 250 personas","CALLE","132","CALLE","59B","CALLE","59D","CALLE","140","241",,,,,,"FRACCIONAMIENTO","YUCALPETEN",,,,"97238","31","YUCATÁN       ","050","Mérida","0001","Mérida","2625","014",,"SILVIA.GONGORA@RASTRO-MERIDA.MX","RASTRO-MERIDA.MX","Fijo","20.98958019","-89.66767237","2010-07"
"6412929","31096311611000035000000000U5","AGROYUC","AGROINDUSTRIAS DEL ORIENTE DE YUCATAN","311611","Matanza de ganado, aves y otros animales comestibles","51 a 100 personas","CALLE","51","OTRO(ESPECIFIQUE)","NINGUNO","PRIVADA","AVENIDA","CALLE","NINGUNO","700",,,,,,"COLONIA","LA AVIACION",,,,"97700","31","YUCATÁN       ","096","Tizimín","0001","Tizimín","0929","040",,"ARICTZIM@PRODIGY.NET.MX",,"Fijo","21.15206064","-88.17438231","2010-07"
"11514016","31041311613000051000000000S4","BODEGA DE CORALILLO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","36","CERRADA","NINGUNO","CALLE","13","CALLE","30 D","0","SN",,,,,"COLONIA","PABLO MORENO",,,,"97370","31","YUCATÁN       ","041","Kanasín","0001","Kanasín","0719","033",,,,"Fijo","20.94298282","-89.56597855","2024-11"
"4544306","31085722517000061010000000M6","CARNES EL NEGRITO AHUMADO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","10","CALLE","10","CALLE","12","CALLE","NINGUNO","0","SN",,,,,"COLONIA","SAN JUAN",,,,"97740","31","YUCATÁN       ","085","Temozón","0001","Temozón","0200","045",,,,"Fijo","20.81065514","-88.1988394","2014-12"
"9660418","31085311613000021000000000U4","CARNES EL NEGRITO AHUMADO 2",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","10","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,,,"COLONIA","NINGUNO",,,,"97740","31","YUCATÁN       ","085","Temozón","0001","Temozón","0200","063",,,,"Fijo","20.81538192","-88.19658398","2024-11"
"9995881","31102311613000101000000000U7","CARNES Y COSTILLAS ASADAS SIN NOMBRE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","11","CALLE","12","CALLE","10","CALLE","9","0","SN",,,,,"LOCALIDAD","POPOLA",,,,"97790","31","YUCATÁN       ","102","Valladolid","0077","Popolá","0523","010","9851061120",,,"Fijo","20.73287101","-88.23827786","2024-11"
"4508705","31007311611000011000000000U3","CARNICERIA LA LUPITA",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","21","CALLE","28","CALLE","26","CALLE","23","104",,,,"0",,"LOCALIDAD","CACALCHEN",,,,"97460","31","YUCATÁN       ","007","Cacalchén","0001","Cacalchén","0083","009",,,,"Fijo","20.98367522","-89.23156845","2010-07"
"10670276","31062311611000021000000000U7","CARNICERIA LICH",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","30","CALLE","31","CALLE","29","CALLE","32","0","SN",,,,,"PUEBLO","SACALUM",,,,"97845","31","YUCATÁN       ","062","Sacalum","0001","Sacalum","0070","018",,,,"Fijo","20.49365869","-89.59226051","2024-11"
"4494240","31085461121000011000000000S7","CARNICERIA MARIA ANTONIA",,"311612","Corte y empacado de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","11","CALLE","12","CALLE","10 A","CALLE","11 A","0","SN",,,,,"COLONIA","SAN JUAN",,,,"97740","31","YUCATÁN       ","085","Temozón","0001","Temozón","0200","011",,,,"Fijo","20.80412508","-88.20223683","2010-07"
"4510607","31074311611000031000000000U1","CARNICERIA SAN JOSE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","20","CALLE","21 A","CALLE","23","CALLE","18","100",,,,"0",,"LOCALIDAD","TAHMEK",,,,"97490","31","YUCATÁN       ","074","Tahmek","0001","Tahmek","0067","026",,,,"Fijo","20.87469837","-89.25553315","2010-07"
"10990561","31019311611000021000000000U7","CARNICERIA SAN JUDAS TADEO",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","17","CALLE","18","CALLE","20","CALLE","19","0","SN",,,,,"LOCALIDAD","CHEMAX",,,,"97770","31","YUCATÁN       ","019","Chemax","0001","Chemax","0188","006","9851027654",,,"Fijo","20.65749397","-87.93577037","2024-11"
"10443761","31019311611000031000000000U6","CARNICERIA SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","20","CALLE","15 A","CALLE","13","CALLE","18","0","SN",,,,,"COLONIA","MIRAFLORES",,,,"97770","31","YUCATÁN       ","019","Chemax","0001","Chemax","0188","023",,,,"Fijo","20.66015161","-87.9365308","2024-11"
"10263337","31009311611000021000000000U8","CARNICERIALOS MENDEZ",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","17","CALLE","20","CALLE","18","CALLE","19","100",,,,,,"PUEBLO","CANSAHCAB",,,,"97410","31","YUCATÁN       ","009","Cansahcab","0001","Cansahcab","004A","003","9911099418",,,"Fijo","21.15906216","-89.10162919","2024-11"
"9913629","31007311613000021000000000U8","CHICHARONERIA LUPITA CARVAJAL",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","21","CALLE","14","CALLE","12","CALLE","19","0","SN",,,,,"LOCALIDAD","CACALCHEN",,,,"97460","31","YUCATÁN       ","007","Cacalchén","0001","Cacalchén","0079","013",,,,"Fijo","20.98200112","-89.22152362","2024-11"
"10620355","31041311613000041000000000U5","CHICHARRONERIA CHARS",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","6","CALLE","21 E","CALLE","69","CALLE","2 A","0","SN",,,"381",,"COLONIA","FRACCIONAMIENTO VILLAS DE ORIENTE",,,,"97370","31","YUCATÁN       ","041","Kanasín","0001","Kanasín","0757","004","9995066884",,,"Fijo","20.95584317","-89.54605956","2024-11"
"10153148","31102311613000091000000000U0","CHICHARRONERIA DAYNE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","27","CALLE","32","CALLE","34","CALLE","25","0","SN",,,,,"COLONIA","FERNANDO NOVELO",,,,"97782","31","YUCATÁN       ","102","Valladolid","0001","Valladolid","042A","006",,,,"Fijo","20.69917357","-88.19649775","2024-11"
"11042771","31027311614000021000000000U4","CHICHARRONERIA EL AMIGO BOA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","19","CALLE","14","CALLE","12","CALLE","17","75","B",,,,,"PUEBLO","DZIDZANTUN",,,,"97500","31","YUCATÁN       ","027","Dzidzantún","0001","Dzidzantún","0029","009","9911028674",,,"Fijo","21.24851214","-89.03868773","2024-11"
"10768664","31041311614000021000000000U5","CHICHARRONERIA LA CHINA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","21 E","CALLE","2 D","CALLE","4","CALLE","21 F","403",,,,,,"COLONIA","PALMAS DE SAN PEDRO",,,,"97370","31","YUCATÁN       ","041","Kanasín","0001","Kanasín","0761","027",,,,"Fijo","20.95567417","-89.55184873","2024-11"
"7034169","31089461122000471000000000U3","EL POLLO SINALOA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","15","CALLE","26","CALLE","28","CALLE","17","0","SN",,,,,"COLONIA","MEJORADA",,,,"97862","31","YUCATÁN       ","089","Ticul","0001","Ticul","0159","003",,,,"Fijo","20.40364553","-89.53680285","2019-11"
"8362830","31041311613000031000000000S6","ELABORACION DE EMBUTIDOS CORALILLO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,,,"COLONIA","SANTA ROSA",,,,"97370","31","YUCATÁN       ","041","Kanasín","0001","Kanasín","0719","035","9992798488",,,"Fijo","20.94436861","-89.55987934","2019-11"
"9501194","31096311613000021000000000U1","ELABORACION DE LONGANIZAS SIN NOMBRE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","61 A","CALLE","38","CALLE","40","CALLE","63","384",,,,,,"COLONIA","SANTA CRUZ",,,,"97700","31","YUCATÁN       ","096","Tizimín","0001","Tizimín","0863","003","9987087377",,,"Fijo","21.13489759","-88.14490982","2024-11"
"8648007","31041311614000011000000000U6","ELABORACION DE MANTECA Y OTRAS GRASAS ANIMALES COMESTIBLES SIN NOMBRE",,"311614","Elaboración de manteca y otras grasas animales comestibles","0 a 5 personas","CALLE","56","CALLE","NINGUNO","CALLE","71","CALLE","62","303","A",,,,,"COLONIA","SAN ANTONIO KAUA III",,,,"97195","31","YUCATÁN       ","041","Kanasín","0001","Kanasín","0070","029","9992664485",,,"Fijo","20.94238182","-89.57702552","2019-11"
"7698459","31102311613000041000000000U5","ELABORACION Y VENTA DE LONGANIZA CACERA SIN NOMBRE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","38","CALLE","35","CALLE","37","CALLE","40","195",,,,,,"COLONIA","CALLE",,,,"97780","31","YUCATÁN       ","102","Valladolid","0001","Valladolid","0415","014","9851070672",,,"Fijo","20.69278841","-88.19956896","2019-11"
"7707279","31102311613000061000000000U3","ELABORACION Y VENTA DE LONGANIZAS",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","72","CALLE","35","CALLE","37","CALLE","74","315",,,,"0",,"COLONIA","EMILIANO ZAPATA",,,,"97784","31","YUCATÁN       ","102","Valladolid","0001","Valladolid","0345","014",,,,"Fijo","20.6953537","-88.22352963","2019-11"
"4511573","31035311613000032000000000U6","EMBUTIDOS YAZMIN",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","14","CALLE","27","CALLE","25","CALLE","16","0","SN",,,"0",,"PUEBLO","HOCTUN",,,,"97480","31","YUCATÁN       ","035","Hoctún","0001","Hoctún","0088","013","9991656521",,,"Fijo","20.86321903","-89.19689837","2010-07"
"6413519","31050311613000084001004866S6","EMPACADORA DORANTES","BACHOCO SA DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","251 y más personas","OTRO(ESPECIFIQUE)","44","CALLE","4","CALLE","27A","CALLE","159 LICENCIADO MANUEL BERNUBA",,"SN",,,,,"COLONIA","LEONA VICARIO",,,,"97370","31","YUCATÁN       ","050","Mérida","0001","Mérida","0845","003",,,,"Fijo","20.91532526","-89.60362174","2024-05"
"9579491","31050311613000141000000000U4","GRILL MEISTER",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","46","CALLE","55 A","CALLE","55","CALLE","48",,"SN",,,,,"FRACCIONAMIENTO","FRANCISCO DE MONTEJO",,,,"97203","31","YUCATÁN       ","050","Mérida","0001","Mérida","231A","034","9995516421",,,"Fijo","21.02635011","-89.64596945","2024-11"
"6413359","31050311613000075000013012M4","IASSA","INDUSTRIAS ALIMENTARIAS DEL SURESTE SA","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","251 y más personas","PERIFERICO","LICENCIADO MANUEL BERZUNZA","CALLE","NINGUNO","CALLE","49","PRIVADA","NINGUNO","14593",,,,,,"COLONIA","NINGUNO",,,,"97300","31","YUCATÁN       ","050","Mérida","0001","Mérida","199A","053",,"JCONRADO@SIGMA-ALIMENTOS.COM",,"Fijo","20.99101394","-89.56209777","2010-07"
"9252194","31095311611000035000013147S7","KANASIN 6","COMERCIALIZADORA PORCICOLA MEXICANA SA DE CV","311611","Matanza de ganado, aves y otros animales comestibles","251 y más personas","CALLE","21","CALLE","8 B","CALLE","MONTE","CALLE","23","114","KM 15+600",,,,,"COLONIA","KANASIN",,,,"97370","31","YUCATÁN       ","041","Kanasín","0001","Kanasín","0579","024",,"HECTOR.HERRERA@KEKEN.COM.MX",,"Fijo","20.91816714","-89.54186634","2020-04"
"4511547","31035311613000011001000000U0","LA CONCEPCION",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","6 a 10 personas","CALLE","25","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","MONTE","CALLE","27","0","SN",,,"0",,"LOCALIDAD","HOCTUN",,,,"97480","31","YUCATÁN       ","035","Hoctún","0001","Hoctún","0105","001","9994483950","CHEMATUOSEAS@GMAIL.COM",,"Fijo","20.86314996","-89.19092093","2010-07"
"10756210","31096311613000031000000000U0","LONGANIZAS LOPEZ",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","46","CALLE","49 B","CALLE","51","CALLE","44 A","392",,,,,,"COLONIA","CENTRO",,,,"97700","31","YUCATÁN       ","096","Tizimín","0001","Tizimín","0026","028","9861147037","NORMA_ANGELICA_1967@HOTMAIL.COM",,"Fijo","21.14160532","-88.14854556","2024-11"
"10367123","31075461121000061000000000U3","MATANZA DE CERDOS CERDOS SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","28","CALLE","29","CALLE","27","CALLE","26","0","SN",,,,,"PUEBLO","TEABO",,,,"97910","31","YUCATÁN       ","075","Teabo","0001","Teabo","0045","003","9971242673",,,"Fijo","20.4024049","-89.28085639","2024-11"
"11354626","31075311611000021000000000U9","MATANZA Y DESCUARTIZADOS DE CERDOS SIN NOMBRE",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","30","CALLE","27","CALLE","25","CALLE","32","0","SN",,,,,"PUEBLO","TEABO",,,,"97910","31","YUCATÁN       ","075","Teabo","0001","Teabo","0045","019","9971003232",,,"Fijo","20.40369663","-89.28258039","2024-11"
"7287557","31034311611000011000000000U7","MATANZA Y VENTA DE CARNE DE RES",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","19","CALLE","18","CALLE","20","CALLE","17",,"SN",,,,,"PUEBLO","HOCABA",,,,"97560","31","YUCATÁN       ","034","Hocabá","0001","Hocabá","0061","007","9999028494",,,"Fijo","20.81705184","-89.2447898","2019-11"
"4506745","31004461122000031000000000U4","POLLERIA BETTY",,"311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","22","CALLE","19 A","CALLE","17","CALLE","24","0","SN",,,"0",,"VILLA","BACA",,,,"97450","31","YUCATÁN       ","004","Baca","0001","Baca","0058","011","9911056870",,,"Fijo","21.11027525","-89.3994361","2010-07"
"8353846","31102311613000081000000000U1","PREPARACION DE EMBUTIDOS Y OTRAS CONSERVAS DE CARNE DE GANADO AVES Y OTROS ANIMALES COMESTIBLES SIN NOMBRE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","49","CALLE","54 A","CALLE","54","CALLE","45","239","A",,,,,"COLONIA","SISAL",,,,"97784","31","YUCATÁN       ","102","Valladolid","0001","Valladolid","0330","014",,,,"Fijo","20.68556895","-88.21236047","2019-11"
"6413329","31101311613000035000000000U9","PROSUSA","PROCESADORA DEL SURESTE SA DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","51 a 100 personas","CALLE","23","CALLE","56","CALLE","50","AVENIDA","INTERNACIONAL",,"SN",,,"0","SN","ZONA INDUSTRIAL","AMPLIACIÓN CIUDAD INDUSTRIAL",,,,,"31","YUCATÁN       ","101","Umán","0001","Umán","0475","022",,"SAULSANCHEZ.PROSUSA@GMAIL.COM",,"Fijo","20.9166492","-89.7017738","2010-07"
"4546156","31057311611000011000000000U8","RASTRO",,"311611","Matanza de ganado, aves y otros animales comestibles","6 a 10 personas","CALLE","33 A","CALLE","24","CALLE","22","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,,,"LOCALIDAD","PANABA",,,,"97610","31","YUCATÁN       ","057","Panabá","0001","Panabá","0121","004",,,,"Fijo","21.29226799","-88.27417784","2014-12"
"6413260","31041311611000015000013146S3","RASTRO CRIO","POLLO INDUSTRIALIZADO DE MEXICO SA DE CV","311611","Matanza de ganado, aves y otros animales comestibles","251 y más personas","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,,,"COLONIA","SAN ANTONIO TEHUITZ",,,,"97370","31","YUCATÁN       ","041","Kanasín","0240","Andy Santos Poot","0032","800",,"LALONZO@CRIO.COM.MX","WWW.CRIO.COM.MX","Fijo","20.90361111","-89.52583332","2010-07"
"6238747","31101311611000037000013147S9","RASTRO KEKEN","COMERCIALIZADORA PORCICOLA MEXICANA SA DE CV","311611","Matanza de ganado, aves y otros animales comestibles","251 y más personas","CARRETERA","CAMPECHE-MERIDA","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO",,"KM 3+500",,,,,"LOCALIDAD","RASTRO KEKEN",,,,"97390","31","YUCATÁN       ","101","Umán","0070","Rastro Kekén","0136","800",,"HECTOR.HERRERA@KEKEN.COM.MX",,"Fijo","20.85694885","-89.76945437","2022-11"
"4508156","31086311611000011000000000U7","RASTRO MUNICIPAL","HONORABLE AYUNTAMIENTO DE TEPAKAN ","311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","16","CALLE","31","CALLE","33","CALLE","14","0","SN",,,"0",,"LOCALIDAD","TEPAKAN",,,,"97530","31","YUCATÁN       ","086","Tepakán","0001","Tepakán","0091","007",,,,"Fijo","21.04290445","-89.03837913","2010-07"
"4515598","31089311611000011000000000U1","RASTRO MUNICIPAL","H HAYUNTAMIENTO DE TICUL ","311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","33","CALLE","34","CALLE","32","CALLE","31","0","SN",,,,,"COLONIA","SAN ROMAN",,,,"97860","31","YUCATÁN       ","089","Ticul","0001","Ticul","0178","016",,"RASTROTICUL2021.24@GMAIL.COM",,"Fijo","20.38934563","-89.54064485","2010-07"
"4564384","31058311611000022001000000U3","RASTRO MUNICIPAL","HONORABLE AYUNTAMIENTO DE PETO ","311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","28","CALLE","71","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","MONTE","0","SN",,,,,"COLONIA","TRINIDAD",,,,"97930","31","YUCATÁN       ","058","Peto","0001","Peto","0364","008",,,,"Fijo","20.10402344","-88.91750391","2014-12"
"4516283","31062311611000011000000000U8","RASTRO MUNICIPAL","HONORABLES AYUNTAMIENTO DE SACALUM ","311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","26 DIAGONAL","CALLE","17","CALLE","26","CALLE","26","0","SN",,,,,"PUEBLO","SACALUM",,,,"97845","31","YUCATÁN       ","062","Sacalum","0001","Sacalum","0066","027",,,,"Fijo","20.50221113","-89.59116434","2010-07"
"4501600","31079311611000011000000000U2","RASTRO MUNICIPAL","H. AYUNTAMIENTO DE TEKAX ","311611","Matanza de ganado, aves y otros animales comestibles","0 a 5 personas","OTRO(ESPECIFIQUE)","MONTE","CALLE","NINGUNO","CALLE","41","CALLE","41","0","SN",,,"0",,"COLONIA","MODULO SOCIAL",,,,"97970","31","YUCATÁN       ","079","Tekax","0001","Tekax de Álvaro Obregón","0631","002",,,,"Fijo","20.2249619","-89.30535938","2010-07"
