country,id,establishment_name,legal_name,scian_code,activity_name,facility_type,street,settlement_type,settlement_name,city,municipality,state,postal_code,latitude,longitude,phone,email,website,employees_range,establishment_type,date_added
mx,11053973,BASCULA PUBLICA,ASOCIACION DE AGRICULTORES DEL RIO BALUARTE,115210,Servicios relacionados con la cría y explotación de animales,Animal Farming Service,AVENIDA AVENIDA DE LOS DEPORTES 0 SN,COLONIA,VALLE NUEVO,VALLE NUEVO,Rosario,Sinaloa,82802,22.99590849,-105.86454893,,,,0 a 5 personas,Fijo,2024-11
mx,6178360,BATURY ACUICOLA,BATURY ACUICOLA SA DE CV,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 SN,RANCHERIA,BATURY,BATURY,Angostura,Sinaloa,,25.2731132,-108.2374992,6737380830,,,11 a 30 personas,Fijo,2010-07
mx,11844993,BEIFE SPR DE RL,BEIFE SPR DE RL S DE RL DE CV,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,BOULEVARD BLVR LAS TORRES 3138,FRACCIONAMIENTO,LAS TORRES,LAS TORRES,Culiacán,Sinaloa,80144,24.77423832,-107.4563799,,,,6 a 10 personas,Fijo,2025-05
mx,6178378,BIOCULTIVOS ACUATICOS,BIOCULTIVOS ACUATICOS S DE RL DE CV,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE GUASIMAL 868,FRACCIONAMIENTO,INFONAVIT CAÑADAS,INFONAVIT CAÑADAS,Culiacán,Sinaloa,,24.77924757,-107.4025253,,,,0 a 5 personas,Fijo,2010-07
mx,9592232,BIOMARINA,BIOMARINA REPRODUCTIVA S DE RL DE CV,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE PLAYA ROSARITO 704 Int. 1,FRACCIONAMIENTO,PLAYA SUR,PLAYA SUR,Mazatlán,Sinaloa,82040,23.19418329,-106.4214099,,,,0 a 5 personas,Fijo,2024-11
mx,6176728,BIOMARINA REPRODUCTIVA,BIOMARINA REPRODUCTIVA SA DE CV SOFOM ENR,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,AVENIDA CARNAVAL 704 Int. 1,FRACCIONAMIENTO,PLAYA SUR,PLAYA SUR,Mazatlán,Sinaloa,,23.1958942,-106.42193367,6691472534,BIOMARINAREPRODUCTIVA@GMAIL.COM,,101 a 250 personas,Fijo,2010-07
mx,11635489,BODEGA,,115210,Servicios relacionados con la cría y explotación de animales,Animal Farming Service,CARRETERA LOCALIDAD 800 0 DOMICILIO CONOCIDO,LOCALIDAD,CANAN TIERRAS PROMETIDAS,CANAN TIERRAS PROMETIDAS,Culiacán,Sinaloa,80430,24.66050977,-107.49135872,6673095428,,,0 a 5 personas,Fijo,2024-11
mx,6728795,BODEGA EXPLOTACION ACUICOLA,EXPLOTACION ACUICOLA S DE RL DE CV,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,PROLONGACION MIGUEL HIDALGO Y COSTILLA 0 SN,COLONIA,MACARENKO,MACARENKO,Guasave,Sinaloa,,25.55571378,-108.4735365,,,,31 a 50 personas,Fijo,2016-01
mx,6178331,CAMAR,ACUACULTORES DEL QUINTO DIA,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,BOULEVARD JIQUILPAN 446,COLONIA,JIQUILPAN,JIQUILPAN,Ahome,Sinaloa,,25.80197414,-108.9865847,,ACUACULTORESDELQUINTODIA@HOTMAIL.COM,WWW.GRUPOQUINTODIA,51 a 100 personas,Fijo,2010-07
mx,6178515,CAMARONERA SAN JUAN,CAMARONERA SAN JUAN SA DE CV,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Ninguno 0 SN,EJIDO,LA BRECHA II,LA BRECHA II,Guasave,Sinaloa,,25.29117685,-108.43285588,6871407845,,,31 a 50 personas,Fijo,2010-07
mx,8322030,CAMARONES ALVAREZ,CAMARONES ALVAREZ,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,AVENIDA BENJAMIN JOHNSTON 1998,FRACCIONAMIENTO,LOS SAUCES,LOS SAUCES,Ahome,Sinaloa,,25.80891285,-109.00346771,,,,11 a 30 personas,Fijo,2019-11
mx,6177007,CAMARONES DEL HUITUSSI,CAMARONES DEL HUITUSSI SC DE RL DE CV,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Química 292,COLONIA,MARGARITAS,MARGARITAS,Guasave,Sinaloa,,25.56348649,-108.48645389,6671422281,,,6 a 10 personas,Fijo,2014-12
mx,9499300,CAMARONES VIVOS,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,AVENIDA EMILIO BARRAGAN 1509,COLONIA,EMILIO BARAGAN,EMILIO BARAGAN,Mazatlán,Sinaloa,82040,23.20308133,-106.41228302,,,,0 a 5 personas,Fijo,2024-11
mx,11214821,CAMARONES VIVOS,AQUICOLA EL GARZON SA DE CV,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE HERACLIO BERNAL 1209,COLONIA,OLIMPICA,OLIMPICA,Mazatlán,Sinaloa,82150,23.23551385,-106.41049299,,,,0 a 5 personas,Fijo,2024-11
mx,6177293,CAMARONICULTURA,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 SN,PUEBLO,LA PUNTILLA,LA PUNTILLA,Eldorado,Sinaloa,,24.30734882,-107.35336989,6673233288,,,6 a 10 personas,Fijo,2014-12
mx,6178380,CAMARONICULTURA,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 1,PUEBLO,CAMPO EL CONEJO FRAGA,CAMPO EL CONEJO FRAGA,Eldorado,Sinaloa,,24.34785322,-107.30575281,,,,0 a 5 personas,Fijo,2010-07
mx,8765472,CAMARONICULTURA IRIS,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,OTRO(ESPECIFIQUE) Sin Referencia 0 SN,LOCALIDAD,EL HIGERAL,EL HIGERAL,Eldorado,Sinaloa,,24.30703514,-107.3549486,,,,6 a 10 personas,Fijo,2019-11
mx,6178376,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA DULCE SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Ninguno 0 SN,PUEBLO,CENTRO,CENTRO,Culiacán,Sinaloa,,24.66476632,-107.26790858,6674652854,,,0 a 5 personas,Fijo,2010-07
mx,6178392,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA DULCE SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 SN,CIUDAD,ESCOBEDO,ESCOBEDO,Eldorado,Sinaloa,,24.3256923,-107.35962151,,,,0 a 5 personas,Fijo,2010-07
mx,6178393,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA DULCE SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 SN,LOCALIDAD,FARO DE PONCE,FARO DE PONCE,Eldorado,Sinaloa,,24.32690151,-107.35520782,,,,0 a 5 personas,Fijo,2010-07
mx,6177213,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA DULCE SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 SN,LOCALIDAD,FARO DE PONCE,FARO DE PONCE,Eldorado,Sinaloa,,24.32097805,-107.36202219,,,,0 a 5 personas,Fijo,2014-12
mx,6177227,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA DULCE SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLEJON SIETE 0 SN,PUEBLO,EL DORADO,EL DORADO,Eldorado,Sinaloa,,24.32071365,-107.3622646,,,,0 a 5 personas,Fijo,2014-12
mx,6177341,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA DULCE SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE JOSE MARIA MORELOS Y PAVON 0 SN,COLONIA,CENTRO,CENTRO,Eldorado,Sinaloa,,24.32069984,-107.36312951,6677908420,,,6 a 10 personas,Fijo,2014-12
mx,6177139,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE VICENTE GUERRERO 0 SN Int. 0,PUEBLO,EL DORADO,EL DORADO,Eldorado,Sinaloa,,24.32247577,-107.3610636,,,,0 a 5 personas,Fijo,2014-12
mx,11845623,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,CERGIO GERARDO AGUILASOCHO SA DE CV,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Macario Gaxiola 0 SN Int. 0 SN,LOCALIDAD,LA BRECHA,LA BRECHA,Guasave,Sinaloa,,25.37146462,-108.42160755,6871835265,,,0 a 5 personas,Fijo,2025-05
mx,9875997,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTACEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE JOSE CAYETANO VALADEZ 26,COLONIA,RAFAEL BUELNA,RAFAEL BUELNA,Mazatlán,Sinaloa,82080,23.21856724,-106.38444563,,,,0 a 5 personas,Fijo,2024-11
mx,11845640,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Ninguno 0 SN Int. 0 00,LOCALIDAD,COSPITA,COSPITA,Culiacán,Sinaloa,,24.10431813,-107.13034195,,,,0 a 5 personas,Fijo,2025-05
mx,8895780,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,BOULEVARD PEDRO INFANTE CRUZ 0 SN,EJIDO,LA BRECHA,LA BRECHA,Guasave,Sinaloa,,25.57498277,-108.4820124,,,,0 a 5 personas,Fijo,2019-11
mx,11845637,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,OTRO(ESPECIFIQUE) Sin Referencia 1,LOCALIDAD,FARO DE PONCE,FARO DE PONCE,Culiacán,Sinaloa,,24.66412608,-107.2690486,,,,0 a 5 personas,Fijo,2025-05
mx,11845633,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Ninguno 0 SN Int. 0 SN,LOCALIDAD,EL CASTILLO,EL CASTILLO,Navolato,Sinaloa,,24.54088314,-107.70630788,,,,0 a 5 personas,Fijo,2025-05
mx,9045894,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Ninguno 0 SN,LOCALIDAD,EL PATAGUE,EL PATAGUE,Eldorado,Sinaloa,,24.33849037,-107.45420025,6675452979,,,0 a 5 personas,Fijo,2019-11
mx,9045899,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Ninguno 2800 Int. 33,FRACCIONAMIENTO,RINCON LAS PALMAS,RINCON LAS PALMAS,Navolato,Sinaloa,,24.72576429,-107.74660916,6674746853,,,6 a 10 personas,Fijo,2019-11
mx,10841103,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 SN,EJIDO,EL SINALOENSE,EL SINALOENSE,Culiacán,Sinaloa,,24.28004283,-107.25236279,6671651959,,,0 a 5 personas,Fijo,2024-11
mx,6178231,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,LOCALIDAD,LAGUNA DE CANACHI,LAGUNA DE CANACHI,Culiacán,Sinaloa,,24.10367372,-107.12905739,,,,0 a 5 personas,Fijo,2010-07
mx,6177266,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 SN,PUERTO,EL ROBALAR,EL ROBALAR,Eldorado,Sinaloa,,24.36691743,-107.53019,6673558055,,,0 a 5 personas,Fijo,2014-12
mx,9046087,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,OTRO(ESPECIFIQUE) NINGUNO 1,LOCALIDAD,EL CUERVO,EL CUERVO,Eldorado,Sinaloa,,24.34781645,-107.4172643,6671265365,DESPACHO1973@HOTMAIL.COM,,0 a 5 personas,Fijo,2019-11
mx,11845103,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CARRETERA NICOLAS BRAVO 0 SN Int. 0 SN,LOCALIDAD,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.18550183,-107.1458802,6674737490,,,0 a 5 personas,Fijo,2025-05
mx,11845072,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112514,Camaronicultura y acuicultura de otros crustáceos en agua dulce,Aquaculture Facility,CALLE TERCERA 8,LOCALIDAD,BATAUTO,BATAUTO,Navolato,Sinaloa,,24.5857275,-107.5893947,,,,0 a 5 personas,Fijo,2025-05
mx,11844673,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,JACOLA,JACOLA,Culiacán,Sinaloa,,24.18519672,-107.15196927,,,,0 a 5 personas,Fijo,2025-05
mx,11845644,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Ninguno 0 SN Int. 0 SN,LOCALIDAD,NINGUNO,NINGUNO,Eldorado,Sinaloa,,24.24238448,-107.33011454,6677757055,,,0 a 5 personas,Fijo,2025-05
mx,7863318,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Ninguno 0 SN,COLONIA,PONCE,PONCE,Eldorado,Sinaloa,,24.28037479,-107.45853585,6677262414,,,0 a 5 personas,Fijo,2019-11
mx,8443572,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,BARCILIO MONTES VELZQUEZ S DE RL DE CV,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Ninguno 0 SN,LOCALIDAD,BATAUTO,BATAUTO,Navolato,Sinaloa,,24.57131245,-107.58443855,,,,0 a 5 personas,Fijo,2019-11
mx,6177422,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,JACOLA,JACOLA,Culiacán,Sinaloa,,24.18817532,-107.1494983,6673280131,,,0 a 5 personas,Fijo,2014-12
mx,8443576,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Ninguno 204,LOCALIDAD,NINGUNO,NINGUNO,Navolato,Sinaloa,,24.72861584,-107.74372472,,,,0 a 5 personas,Fijo,2019-11
mx,8639529,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.17412481,-107.15435723,,,,0 a 5 personas,Fijo,2019-11
mx,8443573,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Ninguno 0 SN,LOCALIDAD,BATAUTO,BATAUTO,Navolato,Sinaloa,,24.57131252,-107.58443224,,,,0 a 5 personas,Fijo,2019-11
mx,6177429,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,JACOLA,JACOLA,Culiacán,Sinaloa,,24.18519671,-107.15196927,6673297858,,,6 a 10 personas,Fijo,2014-12
mx,8908788,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLEJON SIMON VERGARA 0 SN,LOCALIDAD,EL DORADO,EL DORADO,Eldorado,Sinaloa,,24.24203642,-107.3322335,6675773895,,,0 a 5 personas,Fijo,2019-11
mx,6177406,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.17389634,-107.15499899,,,,0 a 5 personas,Fijo,2014-12
mx,8443574,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Ninguno 0 SN,LOCALIDAD,BATAUTO,BATAUTO,Navolato,Sinaloa,,24.57131241,-107.58444283,,,,0 a 5 personas,Fijo,2019-11
mx,9046116,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.18554239,-107.15182463,,,,0 a 5 personas,Fijo,2019-11
mx,6178672,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Ninguno 0 SN,PUEBLO,EL CONCHAL,EL CONCHAL,Eldorado,Sinaloa,,24.24238448,-107.33011454,,,,0 a 5 personas,Fijo,2010-07
mx,6177407,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.17383805,-107.15495621,,,,0 a 5 personas,Fijo,2014-12
mx,11844872,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Ninguno 0 SN,LOCALIDAD,BATAUTO,BATAUTO,Navolato,Sinaloa,,24.57131226,-107.5844562,,,,0 a 5 personas,Fijo,2025-05
mx,6177408,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.17541273,-107.1539177,6672279777,,,0 a 5 personas,Fijo,2014-12
mx,8443575,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE Ninguno 0 SN,LOCALIDAD,BATAUTO,BATAUTO,Navolato,Sinaloa,,24.57131232,-107.58445095,,,,0 a 5 personas,Fijo,2019-11
mx,6177410,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,NINGUNO,NINGUNO,Culiacán,Sinaloa,,24.17541273,-107.1539177,6671994550,,,0 a 5 personas,Fijo,2014-12
mx,6177411,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.17616865,-107.15302157,6675768172,,,0 a 5 personas,Fijo,2014-12
mx,6177420,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.17389634,-107.15499899,6672356186,,,6 a 10 personas,Fijo,2014-12
mx,6177398,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.17541273,-107.1539177,6671667425,,,0 a 5 personas,Fijo,2014-12
mx,6177400,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.17545079,-107.15385797,6672094767,,,0 a 5 personas,Fijo,2014-12
mx,6177401,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.1741248,-107.15435722,,,,0 a 5 personas,Fijo,2014-12
mx,6177402,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.17389635,-107.15499898,,,,0 a 5 personas,Fijo,2014-12
mx,6177419,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.17541273,-107.1539177,,,,0 a 5 personas,Fijo,2014-12
mx,6177423,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.17616866,-107.15302158,,,,0 a 5 personas,Fijo,2014-12
mx,6177424,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.17383805,-107.15495621,,,,0 a 5 personas,Fijo,2014-12
mx,6177426,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.17383805,-107.15495621,6671527338,,,0 a 5 personas,Fijo,2014-12
mx,6177413,CAMARONICULTURA Y ACUICULTURA DE OTROS CRUSTÁCEOS EN AGUA SALADA SIN NOMBRE,,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO Int. 0 SN,EJIDO,NICOLAS BRAVO,NICOLAS BRAVO,Culiacán,Sinaloa,,24.17383805,-107.15495621,6674191076,,,0 a 5 personas,Fijo,2014-12
